audio_name,word,start_time,end_time
58.wav,پسندی,17,18
58.wav,کے,18,18
58.wav,لئے,18,18
58.wav,میڈیکل,18,18
58.wav,ریکارڈ,18,19
58.wav,کاصحیح,19,19
58.wav,فیصلہ,19,20
58.wav,آنے,20,21
58.wav,کے,21,21
58.wav,بعد,21,21
58.wav,بیوی,21,22
58.wav,سے,22,22
58.wav,گزر,22,23
58.wav,رہے,23,23
58.wav,ہیں,23,24
58.wav,روزے,24,25
58.wav,کیسے,25,25
58.wav,گزر,25,25
58.wav,رہے,25,26
58.wav,ہیں,26,26
59.wav,یمن,1,2
59.wav,میں,2,2
59.wav,جاری,2,3
59.wav,رکھے,3,4
59.wav,ہوئے,4,4
59.wav,ہے,4,5
59.wav,اس,5,5
59.wav,کے,5,6
59.wav,بارے,6,7
59.wav,میں,7,7
59.wav,میرا,7,7
59.wav,کوئی,7,7
59.wav,اتنا,7,7
59.wav,اچھا,7,8
59.wav,آیا,8,8
59.wav,ہے,8,8
59.wav,نہیں,8,12
59.wav,ہے,12,12
59.wav,اب,12,13
59.wav,یہ,13,14
59.wav,بہت,14,14
59.wav,سے,14,14
59.wav,اندازہ,14,15
59.wav,لگایا,15,15
59.wav,جاسکتا,15,15
59.wav,ہے,15,15
59.wav,اور,15,16
59.wav,یہ,16,16
59.wav,بچہ,16,16
59.wav,پارٹی,16,17
59.wav,میں,17,17
59.wav,بہت,17,17
59.wav,ہی,17,17
59.wav,اندر,17,18
59.wav,مُسکرانے,18,18
59.wav,کی,18,18
59.wav,ضرورت,18,18
59.wav,ہے,18,19
59.wav,آپ,19,19
59.wav,کو,19,19
59.wav,کوئی,19,20
59.wav,ایک,20,21
59.wav,تلخ,21,21
59.wav,حقیقت,21,21
59.wav,سے,21,22
59.wav,تکلیف,22,22
59.wav,ہوتی,22,22
59.wav,ہے,22,22
59.wav,اس,22,23
59.wav,کی,23,24
59.wav,وجہ,24,24
59.wav,تسمیہ,24,24
60.wav,میرا,2,3
60.wav,خیال,3,4
60.wav,ہے,4,4
60.wav,اس,4,5
60.wav,کے,5,8
60.wav,بارے,8,8
60.wav,میں,8,8
60.wav,جادو,8,9
60.wav,کے,9,10
60.wav,بارے,10,10
60.wav,میں,10,10
60.wav,بتانے,10,11
60.wav,جا,11,11
60.wav,چکے,11,12
60.wav,ہیں,12,12
60.wav,جن,12,12
60.wav,میں,12,12
60.wav,سے,12,13
60.wav,اکثر,13,13
60.wav,کی,13,15
60.wav,تفصیل,15,15
60.wav,ہوتی,15,16
60.wav,ہے,16,16
60.wav,وہ,16,16
60.wav,ہے,16,18
60.wav,اور,18,18
60.wav,اس,18,19
60.wav,کا,19,20
60.wav,استعمال,20,21
60.wav,کیا,21,21
60.wav,جائے,21,21
61.wav,جانی,0,2
61.wav,ہے,2,3
61.wav,ہوئے,3,5
61.wav,خیال,5,7
61.wav,یہ,7,8
61.wav,ہے,8,9
61.wav,کیونکہ,9,9
61.wav,آج,9,10
61.wav,کل,10,10
61.wav,آپ,10,10
61.wav,کی,10,11
61.wav,بہت,11,11
61.wav,سی,11,11
61.wav,بیماریوں,11,12
61.wav,کا,12,12
61.wav,علاج,12,14
61.wav,ہے,14,14
61.wav,طبیعت,14,14
61.wav,وغیرہ,14,14
61.wav,ٹانگ,14,15
61.wav,دئیے,15,15
61.wav,گئے,15,15
61.wav,یہ,15,15
61.wav,پوچھنا,15,16
61.wav,بھی,16,16
61.wav,گوارا,16,16
61.wav,نہیں,16,18
61.wav,کیا,18,18
61.wav,مسئلہ,18,20
61.wav,ہے,20,20
61.wav,جو,20,21
61.wav,لفظ,21,22
61.wav,کے,22,22
61.wav,آگے,22,22
61.wav,اپنے,22,23
61.wav,آپ,23,23
61.wav,کو,23,23
61.wav,مردہ,23,23
61.wav,دیکھنا,23,24
62.wav,پوسٹ,0,2
62.wav,کا,2,14
62.wav,جواب,14,14
62.wav,تھا,14,14
62.wav,اکثر,14,15
62.wav,متاثرین,15,16
62.wav,کی,16,16
62.wav,مدد,16,16
62.wav,کے,16,17
62.wav,بغیر,17,17
62.wav,اجازت,17,17
62.wav,مانگنے,17,18
62.wav,کا,18,18
62.wav,مسنون,18,18
62.wav,طریقہ,18,19
62.wav,کیا,19,20
62.wav,ہے,20,20
62.wav,ایسا,20,21
62.wav,لعنت,21,22
62.wav,ہے,22,22
62.wav,ایسے,22,26
62.wav,ہی,26,26
62.wav,بھی,26,28
62.wav,ہو,28,28
62.wav,گیا,28,29
62.wav,ہے,29,29
63.wav,میرا,0,2
63.wav,نام,2,3
63.wav,محمد,3,3
63.wav,صلی,3,3
63.wav,اللہ,3,3
63.wav,علیہ,3,4
63.wav,اورادخمسہ,4,4
63.wav,آڈیو,4,4
63.wav,پے,4,5
63.wav,جا,5,5
63.wav,رہا,5,5
63.wav,ہے,5,5
63.wav,تو,5,7
63.wav,کسی,7,7
63.wav,کے,7,7
63.wav,بارے,7,8
63.wav,میں,8,8
63.wav,یہی,8,8
63.wav,سنی,8,8
63.wav,ہوا,8,9
63.wav,یہ,9,9
63.wav,بہت,9,9
63.wav,ہی,9,9
63.wav,جاتی,9,11
63.wav,ہے,11,11
63.wav,اکثر,11,12
63.wav,کھانے,12,13
63.wav,کے,13,13
63.wav,اوقات,13,13
63.wav,میں,13,14
63.wav,زیادہ,14,14
63.wav,تر,14,14
63.wav,عورتیں,14,14
63.wav,اور,14,14
63.wav,بچے,14,15
63.wav,تھے,15,15
63.wav,جیسا,15,16
63.wav,کہ,16,16
63.wav,ذکر,16,16
63.wav,کیا,16,16
63.wav,گیا,16,17
63.wav,ہے,17,17
63.wav,اکثر,17,18
63.wav,سینڈ,18,21
63.wav,کر,21,21
63.wav,دیں,21,21
64.wav,السلام,0,1
64.wav,علیکم,1,1
64.wav,و,1,2
64.wav,رحمۃ,2,2
64.wav,اللہ,2,2
64.wav,و,2,2
64.wav,برکاتہ,2,4
64.wav,اور,4,5
64.wav,سیالانی,5,7
64.wav,وجوہات,16,22
64.wav,نہیں,23,26
64.wav,تو,26,27
64.wav,آپ,27,27
64.wav,کی,27,28
64.wav,مرضی,28,31
64.wav,ہے,31,32
65.wav,ہمیں,5,7
65.wav,آپ,7,7
65.wav,مجھے,7,8
65.wav,پسند,8,8
65.wav,نہیں,8,8
65.wav,ہے,8,9
65.wav,سمجھنا,9,9
65.wav,اور,9,10
65.wav,اس,10,10
65.wav,کی,10,10
65.wav,وجوہات,10,11
65.wav,میں,11,11
65.wav,آٹا,11,13
65.wav,چکی,13,13
65.wav,چلانے,13,14
65.wav,سے,14,14
65.wav,پہلے,14,15
65.wav,فیس,15,18
65.wav,بک,18,18
65.wav,ڈاؤن,18,18
65.wav,لوڈ,18,20
65.wav,کرنے,20,21
65.wav,والے,21,22
65.wav,لوگ,22,24
65.wav,بہت,24,25
65.wav,زیادہ,25,25
65.wav,ہوگئی,25,26
65.wav,ہے,26,26
65.wav,ہی,26,27
65.wav,نہیں,27,28
65.wav,تو,28,28
65.wav,اور,28,28
65.wav,کون,28,30
65.wav,سی,30,30
65.wav,چیزیں,30,30
65.wav,ہیں,30,30
65.wav,جو,30,31
65.wav,فصل,31,32
65.wav,ابھی,32,32
65.wav,کٹی,32,32
65.wav,نہیں,32,33
65.wav,ہے,33,34
65.wav,سٹائل,34,36
65.wav,اور,36,38
65.wav,سناؤ,38,45
65.wav,سب,45,46
65.wav,ٹھیک,46,46
65.wav,ہے,46,46
65.wav,مولانا,49,50
65.wav,بجلی,50,50
65.wav,گھر,50,50
66.wav,کے,1,2
66.wav,بارے,2,3
66.wav,میں,3,3
66.wav,اچھا,5,6
66.wav,کرتے,6,12
66.wav,ہیں,12,13
66.wav,تمہاری,13,14
66.wav,میں,14,14
66.wav,ریلیز,14,14
66.wav,کی,14,15
66.wav,ہے,15,16
66.wav,تم,16,18
66.wav,جب,18,18
66.wav,بھی,18,18
66.wav,گھر,18,18
66.wav,پر,18,18
66.wav,آتے,18,18
66.wav,ہیں,18,19
67.wav,السلام,0,1
67.wav,تفسیر,4,5
67.wav,عورتوں,5,5
67.wav,کے,5,5
67.wav,لئے,5,5
67.wav,فائدے,5,6
67.wav,زیادہ,6,6
67.wav,اور,6,6
67.wav,نقصان,6,7
67.wav,کم,7,7
67.wav,ہے,7,8
67.wav,کہ,8,8
67.wav,دونوں,8,8
67.wav,کا,8,8
67.wav,بھرم,8,8
67.wav,قائم,8,9
67.wav,ہے,9,9
67.wav,اگر,9,12
67.wav,آپ,12,12
67.wav,کو,12,13
67.wav,جب,13,13
67.wav,مجھے,13,14
67.wav,بچوں,14,15
67.wav,کے,15,15
67.wav,لیے,15,15
67.wav,میں,15,21
67.wav,طریقوں,21,23
67.wav,میں,23,23
67.wav,نقصان,23,24
67.wav,دیتی,24,24
67.wav,ہے,24,25
67.wav,لیکن,25,25
67.wav,اس,25,26
67.wav,کا,26,26
67.wav,فائدہ,26,26
67.wav,بیان,26,26
67.wav,کرتے,26,27
67.wav,ہیں,27,27
67.wav,سکتے,34,36
67.wav,ہیں,36,36
67.wav,اور,36,36
67.wav,اس,36,36
67.wav,کے,36,37
67.wav,جب,38,39
67.wav,بچے,39,39
67.wav,اپنے,39,44
67.wav,والدین,44,44
67.wav,کے,44,45
67.wav,لئے,45,45
67.wav,خصوصی,45,45
67.wav,بچوں,45,46
67.wav,کو,46,46
67.wav,نہیں,46,46
68.wav,السلام,0,1
68.wav,علیکم,1,2
68.wav,آج,2,2
68.wav,انگریز,2,3
68.wav,مساج,3,4
68.wav,سینٹر,4,4
68.wav,سے,4,4
68.wav,گفتگو,4,5
68.wav,کرنے,5,5
68.wav,جا,5,6
68.wav,رہے,6,6
68.wav,ہیں,6,6
68.wav,اس,6,7
68.wav,ویڈیو,7,7
68.wav,میں,7,7
68.wav,عملی,7,8
68.wav,مثال,8,8
68.wav,حرف,8,9
68.wav,کی,9,9
68.wav,تعریف,9,9
68.wav,پر,9,9
68.wav,بات,9,10
68.wav,کریں,10,10
68.wav,گے,10,10
68.wav,ایکس,12,13
68.wav,این,13,14
68.wav,ایکس,14,14
68.wav,ایکس,14,14
68.wav,فلم,14,14
68.wav,لاجواب,14,15
68.wav,ہے,15,15
68.wav,ان,15,16
68.wav,کا,16,16
68.wav,مسالہ,16,16
68.wav,دار,16,17
68.wav,اور,17,17
68.wav,چپ,17,17
68.wav,کا,17,17
68.wav,جائزہ,17,18
68.wav,ان,18,18
68.wav,کو,18,18
68.wav,سب,18,18
68.wav,سے,18,19
68.wav,بہتر,19,19
68.wav,بناتا,19,20
68.wav,ہے,20,20
68.wav,جب,20,20
68.wav,آپ,20,21
68.wav,ان,21,21
68.wav,کو,21,21
68.wav,کھاتے,21,21
68.wav,ہیں,21,22
68.wav,تو,22,22
68.wav,ان,22,22
68.wav,کا,22,22
68.wav,کرم,22,23
68.wav,ٹھیک,23,23
68.wav,ہیں,23,23
68.wav,اور,23,24
68.wav,آپ,24,24
68.wav,کو,24,26
68.wav,بے,26,26
68.wav,شمارخوشیاں,26,26
68.wav,دیتا,26,26
68.wav,ہے,26,27
68.wav,نیز,27,28
68.wav,دہشت,28,28
68.wav,گرد,28,29
68.wav,نہ,29,29
68.wav,کسی,29,29
68.wav,ایک,29,30
68.wav,شخص,30,30
68.wav,کے,30,30
68.wav,لئے,30,31
68.wav,ایک,31,31
68.wav,اعلیٰ,31,32
68.wav,انتخاب,32,32
68.wav,ہے,32,32
68.wav,جو,32,34
68.wav,اپنے,34,34
68.wav,گھر,34,34
68.wav,والوں,34,34
68.wav,اور,34,34
68.wav,دوستوں,34,35
68.wav,کے,35,35
68.wav,ساتھ,35,35
68.wav,لے,35,36
68.wav,سکتے,36,36
68.wav,ہیں,36,36
68.wav,ان,36,37
68.wav,کا,37,37
68.wav,معیار,37,37
68.wav,اور,37,38
68.wav,تازگی,38,38
68.wav,انہیں,38,38
68.wav,اور,38,39
68.wav,بھی,39,39
68.wav,بہتر,39,39
68.wav,بناتے,39,40
68.wav,ہیں,40,40
68.wav,مسئلہ,40,41
68.wav,چیف,41,41
68.wav,مزیدار,41,42
68.wav,ذائقہ,42,42
68.wav,کے,42,43
68.wav,ساتھ,43,43
68.wav,زندگی,43,44
68.wav,کو,44,44
68.wav,رنگین,44,45
68.wav,کر,45,45
68.wav,دیا,45,45
69.wav,السلام,1,1
69.wav,علیکم,1,2
69.wav,چھوٹے,11,14
69.wav,بچے,14,14
69.wav,ہیں,14,14
69.wav,تو,14,15
69.wav,بہت,15,15
69.wav,پسند,15,16
69.wav,ہے,16,16
69.wav,یہ,16,17
69.wav,نہیں,17,17
69.wav,پتا,17,17
69.wav,کہ,17,17
69.wav,میں,17,17
69.wav,فائدہ,17,18
69.wav,مند,18,18
69.wav,ہے,18,18
69.wav,سریال,20,22
69.wav,کرہ,22,22
69.wav,ای,22,22
69.wav,سے,22,25
69.wav,ملاقات,25,25
69.wav,کی,25,26
69.wav,گلیوں,26,26
69.wav,سے,26,27
69.wav,کبھی,27,27
69.wav,گُزرا,27,27
69.wav,نہیں,27,27
69.wav,تھا,27,27
69.wav,اس,27,29
69.wav,وجہ,29,29
69.wav,سے,29,29
69.wav,بچوں,29,30
69.wav,کو,30,30
69.wav,دل,30,30
69.wav,میں,30,31
69.wav,نہیں,31,31
69.wav,چاہیے,31,31
69.wav,اور,31,32
69.wav,ہونا,32,33
69.wav,بھی,33,33
69.wav,چاہیے,33,33
69.wav,تاکہ,33,35
69.wav,میں,35,36
69.wav,چلی,36,37
69.wav,جائے,37,37
69.wav,گی,37,37
69.wav,تو,37,38
69.wav,ہمارے,38,38
69.wav,لئے,38,38
69.wav,دعائے,38,39
69.wav,صحت,39,39
69.wav,کی,39,39
69.wav,اچھی,39,39
69.wav,نہیں,39,40
70.wav,السلام,1,2
70.wav,علیکم,2,2
70.wav,ہے,4,6
70.wav,اور,6,6
70.wav,لوگ,6,7
70.wav,شوق,7,7
70.wav,سے,7,7
70.wav,اسے,7,7
70.wav,دیکھتے,7,8
70.wav,ہیں,8,8
70.wav,شادی,8,8
70.wav,وغیرہ,8,9
70.wav,ہو,9,9
70.wav,جائے,9,10
70.wav,اور,10,14
70.wav,اس,14,14
70.wav,کے,14,15
70.wav,فائدے,15,15
70.wav,زیادہ,16,17
70.wav,کھانا,17,18
70.wav,کھا,18,18
70.wav,لیا,18,18
70.wav,کہ,18,18
70.wav,نہیں,18,18
70.wav,کی,18,18
70.wav,جائے,18,19
70.wav,گی,19,19
70.wav,جس,19,20
70.wav,پر,20,20
70.wav,میں,20,20
70.wav,کام,20,20
70.wav,آگیا,20,21
70.wav,آپ,21,22
70.wav,نااہل,22,23
70.wav,قرار,23,23
70.wav,دیتے,23,24
70.wav,ہیں,24,24
70.wav,اور,24,24
70.wav,ان,24,24
70.wav,کے,24,26
71.wav,السلام,0,1
71.wav,علیکم,1,2
71.wav,کے,2,2
71.wav,بارے,2,3
71.wav,میں,3,3
71.wav,بتاؤ,3,3
71.wav,اچھی,3,4
71.wav,بھی,4,5
71.wav,ہوتے,5,5
71.wav,ہیں,5,5
71.wav,اور,5,5
71.wav,برے,5,6
71.wav,لوگ,6,6
71.wav,بولتے,6,6
71.wav,ہیں,6,6
71.wav,ہر,6,6
71.wav,کسی,6,7
71.wav,کے,7,7
71.wav,لیے,7,7
71.wav,اپنے,7,11
71.wav,فضل,11,14
71.wav,سے,14,14
71.wav,خلافت,14,14
71.wav,ابوبکر,14,15
71.wav,صدیق,15,15
71.wav,رضی,15,16
71.wav,اللہ,16,16
71.wav,عنہ,16,16
71.wav,سے,16,16
71.wav,روایت,16,16
71.wav,ہے,16,17
71.wav,کہ,17,18
71.wav,ایک,18,18
71.wav,دفعہ,18,18
71.wav,ہم,18,18
71.wav,نہ,18,19
71.wav,ہوتے,19,19
71.wav,تو,19,20
71.wav,میں,20,21
71.wav,لڑکی,21,21
71.wav,کی,21,22
71.wav,ملے,22,22
71.wav,تو,22,22
71.wav,مجھے,22,24
71.wav,پسند,24,24
71.wav,ہے,24,25
71.wav,اسی,25,25
71.wav,وجہ,25,26
71.wav,سے,26,26
71.wav,کہ,26,26
71.wav,ہر,26,26
71.wav,کسی,26,26
71.wav,کا,26,26
71.wav,ٹیسٹ,26,27
71.wav,ہوگا,27,27
71.wav,وہی,27,28
71.wav,جو,28,28
71.wav,اس,28,29
71.wav,کے,29,29
71.wav,منع,29,30
71.wav,کرنے,30,30
71.wav,کی,30,30
71.wav,وجہ,30,31
71.wav,ہوگی,31,31
71.wav,دل,31,31
71.wav,دکھاتی,31,32
71.wav,ہوگی,32,32
71.wav,اور,32,34
71.wav,آپ,34,34
71.wav,کو,34,35
71.wav,پسند,35,35
71.wav,ہے,35,35
71.wav,کہ,35,36
71.wav,تم,36,36
71.wav,مجھ,36,36
71.wav,سے,36,36
71.wav,ناراض,36,38
71.wav,ہو,38,38
71.wav,تو,38,38
71.wav,دونوں,38,38
71.wav,سٹارٹ,38,39
71.wav,کر,39,40
71.wav,دیا,40,40
71.wav,جائے,40,42
72.wav,میں,2,3
72.wav,آج,3,3
72.wav,آپ,3,3
72.wav,کو,3,3
72.wav,لے,3,4
72.wav,کے,4,4
72.wav,بارے,4,4
72.wav,میں,4,4
72.wav,بتاؤ,4,4
72.wav,میں,4,4
72.wav,پلیز,4,6
72.wav,بہت,6,7
72.wav,شوق,7,7
72.wav,سے,7,7
72.wav,پاکستان,7,8
72.wav,اور,8,8
72.wav,مجھے,8,8
72.wav,بہت,8,9
72.wav,پسند,9,9
72.wav,ہے,9,9
72.wav,جب,9,10
72.wav,بھی,10,10
72.wav,ہم,10,10
72.wav,یہ,10,10
72.wav,گھر,10,11
72.wav,والے,11,11
72.wav,اور,11,11
72.wav,ہم,11,12
72.wav,نہ,12,12
72.wav,لگ,12,12
72.wav,جائے,12,13
72.wav,لگتے,13,15
72.wav,ہیں,15,15
72.wav,تو,15,15
72.wav,ہم,15,16
72.wav,ساتھ,16,16
72.wav,ذکر,16,17
72.wav,کے,17,17
72.wav,بغیر,17,17
72.wav,اور,17,18
72.wav,ساتھ,18,19
72.wav,لے,19,19
72.wav,لیتے,19,19
72.wav,ہیں,19,20
72.wav,تو,20,20
72.wav,ہم,20,20
72.wav,بہت,20,20
72.wav,غلط,20,21
72.wav,نہیں,21,21
72.wav,لے,21,21
72.wav,سکتے,21,22
72.wav,ہیں,22,22
72.wav,کہ,22,22
72.wav,کون,22,23
72.wav,سا,23,25
72.wav,پرس,25,25
72.wav,سے,25,26
72.wav,بناتا,26,27
72.wav,ہے,27,27
72.wav,اور,27,27
72.wav,تو,27,28
72.wav,نے,28,28
72.wav,جو,28,28
72.wav,گراتے,28,28
72.wav,ہیں,28,28
72.wav,لیکن,28,29
72.wav,بہت,29,29
72.wav,اچھے,29,30
72.wav,لگتے,30,30
72.wav,ہیں,30,30
72.wav,تو,30,31
73.wav,کے,0,2
73.wav,بارے,2,3
73.wav,میں,3,3
73.wav,بتاؤں,3,3
73.wav,گی,3,4
73.wav,کھانے,4,9
73.wav,کے,9,9
73.wav,بارے,9,9
73.wav,میں,9,9
73.wav,پہلے,9,13
73.wav,گیت,13,13
73.wav,بنائے,13,13
73.wav,گئے,13,14
73.wav,تو,14,14
73.wav,ساری,14,18
73.wav,چیزیں,18,18
73.wav,خالص,18,18
73.wav,چیز,18,18
73.wav,ہے,18,19
73.wav,اور,19,19
73.wav,فل,19,19
73.wav,ایچ,19,19
73.wav,ڈی,19,19
73.wav,استعمال,19,20
73.wav,کرتے,20,20
73.wav,ہیں,20,20
73.wav,ہیں,20,22
73.wav,اس,22,25
73.wav,کا,25,25
73.wav,استعمال,25,26
73.wav,کرنا,26,26
73.wav,شروع,26,27
73.wav,کر,27,27
73.wav,دیتے,27,28
73.wav,ہیں,28,28
73.wav,اور,28,30
73.wav,جو,30,30
73.wav,کہ,30,31
73.wav,جنگ,31,32
73.wav,ہو,32,32
73.wav,رہی,32,32
73.wav,ہے,32,32
73.wav,آج,32,33
73.wav,کل,33,33
73.wav,کسی,33,34
73.wav,کو,34,34
73.wav,کھانے,34,34
73.wav,کا,34,34
73.wav,طریقہ,34,34
73.wav,تھا,34,35
73.wav,اس,35,35
73.wav,وجہ,35,35
73.wav,سے,35,35
73.wav,کی,35,35
73.wav,ہے,35,36
73.wav,اور,36,36
73.wav,دو,36,37
73.wav,نمبری,37,38
73.wav,کرنا,38,38
73.wav,چاہتا,38,38
73.wav,ہے,38,39
73.wav,تو,39,39
73.wav,اس,39,40
73.wav,وجہ,40,40
73.wav,سے,40,40
73.wav,لکھنے,40,42
73.wav,کا,42,42
73.wav,طریقہ,42,42
73.wav,ہے,42,43
74.wav,السلام,1,2
74.wav,علیکم,2,3
74.wav,اچھا,3,6
74.wav,ہے,6,7
74.wav,اس,7,8
74.wav,کو,8,8
74.wav,مختلف,8,9
74.wav,تقریبات,9,9
74.wav,میں,9,10
74.wav,رکھا,10,10
74.wav,جاتا,10,10
74.wav,ہے,10,10
74.wav,اس,10,11
74.wav,کی,11,11
74.wav,قیمت,11,12
74.wav,بھی,12,12
74.wav,مناسب,12,12
74.wav,ہے,12,12
74.wav,اور,12,13
74.wav,اس,13,13
74.wav,کو,13,14
74.wav,آپ,14,14
74.wav,ڈاکٹر,14,15
74.wav,کے,15,15
74.wav,پی,15,15
74.wav,اے,15,15
74.wav,تو,15,15
74.wav,اس,15,15
74.wav,کو,15,16
74.wav,پینے,16,16
74.wav,کا,16,16
74.wav,وزن,16,16
74.wav,کتنا,16,16
74.wav,ہے,16,16
75.wav,اب,1,2
75.wav,میں,2,2
75.wav,آپ,2,2
75.wav,کو,2,2
75.wav,اس,2,2
75.wav,کے,2,2
75.wav,منفی,2,3
75.wav,رجحانات,3,4
75.wav,کے,4,4
75.wav,بارے,4,4
75.wav,میں,4,4
75.wav,بتانا,4,4
75.wav,چاہوں,4,5
75.wav,گا,5,5
75.wav,کہ,5,5
75.wav,آپ,5,6
75.wav,جو,6,6
75.wav,ہے,6,7
75.wav,یہ,7,7
75.wav,بہت,7,7
75.wav,زیادہ,7,8
75.wav,ثواب,8,8
75.wav,ہے,8,9
75.wav,بہت,9,9
75.wav,آسان,9,10
75.wav,ہے,10,10
75.wav,اور,10,10
75.wav,اس,10,11
75.wav,کو,11,11
75.wav,پینے,11,11
75.wav,کا,11,11
75.wav,نقصان,11,11
75.wav,زیادہ,11,12
75.wav,ہونے,12,12
75.wav,کا,12,12
75.wav,نقصان,12,13
75.wav,یہ,13,13
75.wav,ہے,13,13
75.wav,کہ,13,14
75.wav,آپ,14,14
75.wav,کی,14,14
75.wav,جو,14,14
75.wav,کون,15,16
75.wav,ہے,16,16
75.wav,آپ,16,16
75.wav,کی,16,16
75.wav,ان,16,17
75.wav,میں,17,17
75.wav,کیلشیم,17,17
75.wav,کی,17,18
75.wav,دوا,18,18
75.wav,بنانے,18,19
75.wav,کی,19,20
75.wav,جو,20,20
75.wav,ہوتی,20,20
75.wav,ہے,20,20
76.wav,میرا,0,2
76.wav,نام,2,2
76.wav,جونید,2,2
76.wav,بھی,2,2
76.wav,تھے,2,2
76.wav,میں,2,3
76.wav,آپ,3,3
76.wav,کو,3,3
76.wav,اس,3,4
76.wav,کے,4,4
76.wav,بارے,4,4
76.wav,میں,4,4
76.wav,بتانا,4,5
76.wav,چاہتا,5,5
76.wav,ہوں,5,5
76.wav,ایک,5,7
76.wav,بہت,7,8
76.wav,اچھا,8,8
76.wav,ہے,8,8
76.wav,یہ,8,10
76.wav,جو,10,10
76.wav,ہے,10,10
76.wav,بہت,10,10
76.wav,پسند,10,11
76.wav,کیا,11,11
76.wav,جاتا,11,11
76.wav,ہے,11,11
76.wav,میں,11,12
76.wav,خود,12,12
76.wav,بہت,12,12
76.wav,کوشش,12,13
76.wav,کرتا,13,13
76.wav,ہوں,13,13
76.wav,اور,13,14
76.wav,اس,14,14
76.wav,کو,14,15
76.wav,کھانے,15,15
76.wav,کے,15,15
76.wav,بعد,15,15
76.wav,کرتا,15,15
76.wav,ہوں,15,16
76.wav,اس,16,18
76.wav,کو,18,18
76.wav,پینے,18,18
76.wav,کا,18,18
76.wav,ایک,18,18
76.wav,یہ,18,19
76.wav,فائدہ,19,19
76.wav,ہے,19,19
76.wav,کہ,19,19
76.wav,آپ,19,20
76.wav,جو,20,20
76.wav,آپ,20,21
76.wav,کی,21,21
76.wav,کھانے,21,22
76.wav,کے,22,22
76.wav,بعد,22,22
76.wav,آپ,22,22
76.wav,کو,22,22
76.wav,جو,22,23
76.wav,بھاری,23,23
76.wav,پن,23,23
76.wav,محسوس,23,23
76.wav,ہوتا,23,24
76.wav,ہے,24,24
76.wav,وہ,24,24
76.wav,آپ,24,24
76.wav,یہ,24,25
76.wav,ختم,25,26
76.wav,کر,26,26
76.wav,دیتی,26,26
76.wav,ہے,26,26
77.wav,اسلام,3,4
77.wav,علیکم,4,4
77.wav,میں,4,4
77.wav,آپ,4,7
77.wav,کو,7,7
77.wav,اس,7,8
77.wav,کے,8,8
77.wav,بارے,8,9
77.wav,میں,9,9
77.wav,اچھی,9,10
77.wav,بات,10,10
77.wav,ہے,10,11
77.wav,پلیز,11,12
77.wav,ایک,12,13
77.wav,بہت,13,13
77.wav,بڑا,13,13
77.wav,ہے,13,13
77.wav,اس,13,14
77.wav,کا,14,17
77.wav,اپنا,17,18
77.wav,اپنا,18,18
77.wav,مزار,18,19
77.wav,عوام,20,21
77.wav,کا,21,21
77.wav,بہت,21,22
77.wav,شوق,22,22
77.wav,سے,22,22
77.wav,کھاتی,22,22
77.wav,ہے,22,23
77.wav,میں,23,24
77.wav,پاگل,24,24
77.wav,ہوں,24,24
77.wav,جو,24,24
77.wav,کہتا,24,25
77.wav,ہے,25,25
77.wav,اور,25,25
77.wav,ان,25,25
77.wav,کی,25,25
77.wav,بیماری,25,26
77.wav,میں,26,26
77.wav,پہنچ,26,26
77.wav,جاتا,26,26
77.wav,ہے,26,26
78.wav,اسلام,3,4
78.wav,علیکم,4,4
78.wav,میں,4,4
78.wav,آپ,4,7
78.wav,کو,7,7
78.wav,اس,7,8
78.wav,کے,8,8
78.wav,بارے,8,9
78.wav,میں,9,9
78.wav,اچھی,9,10
78.wav,بات,10,10
78.wav,ہے,10,11
78.wav,پلیز,11,12
78.wav,ایک,12,13
78.wav,بہت,13,13
78.wav,بڑا,13,13
78.wav,ہے,13,13
78.wav,اس,13,14
78.wav,کا,14,17
78.wav,اپنا,17,18
78.wav,اپنا,18,18
78.wav,مزار,18,19
78.wav,عوام,20,21
78.wav,کا,21,21
78.wav,بہت,21,22
78.wav,شوق,22,22
78.wav,سے,22,22
78.wav,کھاتی,22,22
78.wav,ہے,22,23
78.wav,میں,23,24
78.wav,پاگل,24,24
78.wav,ہوں,24,24
78.wav,جو,24,24
78.wav,کہتا,24,25
78.wav,ہے,25,25
78.wav,اور,25,25
78.wav,ان,25,25
78.wav,کی,25,25
78.wav,بیماری,25,26
78.wav,میں,26,26
78.wav,پہنچ,26,26
78.wav,جاتا,26,26
78.wav,ہے,26,26
79.wav,لیکن,3,4
79.wav,مشہور,4,4
79.wav,یہی,4,5
79.wav,ہے,5,5
79.wav,اور,5,6
79.wav,لوگوں,6,6
79.wav,کو,6,6
79.wav,بہت,6,7
79.wav,پسند,7,7
79.wav,ہے,7,8
79.wav,اس,8,8
79.wav,کے,8,8
79.wav,علاوہ,8,8
79.wav,اور,8,9
79.wav,کسی,9,10
79.wav,اور,10,10
79.wav,کا,10,11
79.wav,فی,11,11
79.wav,علاج,11,12
79.wav,ہیں,12,12
79.wav,لیکن,12,13
79.wav,مجھے,13,14
79.wav,لگتا,14,14
79.wav,ہے,14,15
79.wav,کہ,15,17
79.wav,کچھ,17,17
79.wav,اور,17,18
79.wav,میں,18,18
79.wav,اپنے,18,18
79.wav,بس,18,18
