audio_name,word,start_time,end_time,video_name,start_time,end_time,frame_path
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_852.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_853.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_854.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_855.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_856.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_857.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_858.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_859.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_860.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_861.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_862.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_863.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_864.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_865.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_866.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_867.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_868.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_869.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_870.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_871.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_872.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_873.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_874.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_875.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_876.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_877.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_878.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_879.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_880.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_881.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_882.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_883.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_884.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_885.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_886.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_887.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_888.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_889.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_890.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_891.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_892.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_893.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_894.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_895.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_896.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_897.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_898.jpg
,,,,95.mp4,14,15,/content/gdrive/MyDrive/work2/frames/95/95@14-15@frame_899.jpg
,,,,95.mp4,15,15,/content/gdrive/MyDrive/work2/frames/95/95@15-15@frame_899.jpg
,,,,95.mp4,15,15,/content/gdrive/MyDrive/work2/frames/95/95@15-15@frame_899.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_899.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_900.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_901.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_902.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_903.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_904.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_905.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_906.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_907.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_908.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_909.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_910.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_911.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_912.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_913.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_914.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_915.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_916.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_917.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_918.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_919.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_920.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_921.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_922.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_923.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_924.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_925.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_926.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_927.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_928.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_929.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_930.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_931.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_932.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_933.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_934.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_935.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_936.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_937.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_938.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_939.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_940.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_941.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_942.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_943.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_944.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_945.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_946.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_947.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_948.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_949.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_950.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_951.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_952.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_953.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_954.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_955.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_956.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_957.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_958.jpg
,,,,95.mp4,15,16,/content/gdrive/MyDrive/work2/frames/95/95@15-16@frame_959.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_959.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_960.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_961.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_962.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_963.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_964.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_965.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_966.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_967.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_968.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_969.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_970.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_971.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_972.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_973.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_974.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_975.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_976.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_977.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_978.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_979.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_980.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_981.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_982.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_983.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_984.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_985.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_986.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_987.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_988.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_989.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_990.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_991.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_992.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_993.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_994.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_995.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_996.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_997.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_998.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_999.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1000.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1001.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1002.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1003.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1004.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1005.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1006.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1007.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1008.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1009.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1010.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1011.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1012.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1013.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1014.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1015.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1016.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1017.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1018.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1019.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1020.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1021.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1022.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1023.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1024.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1025.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1026.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1027.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1028.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1029.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1030.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1031.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1032.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1033.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1034.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1035.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1036.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1037.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1038.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1039.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1040.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1041.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1042.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1043.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1044.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1045.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1046.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1047.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1048.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1049.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1050.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1051.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1052.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1053.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1054.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1055.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1056.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1057.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1058.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1059.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1060.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1061.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1062.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1063.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1064.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1065.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1066.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1067.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1068.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1069.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1070.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1071.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1072.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1073.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1074.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1075.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1076.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1077.jpg
,,,,95.mp4,16,18,/content/gdrive/MyDrive/work2/frames/95/95@16-18@frame_1078.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1078.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1079.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1080.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1081.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1082.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1083.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1084.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1085.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1086.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1087.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1088.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1089.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1090.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1091.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1092.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1093.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1094.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1095.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1096.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1097.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1098.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1099.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1100.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1101.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1102.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1103.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1104.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1105.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1106.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1107.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1108.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1109.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1110.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1111.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1112.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1113.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1114.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1115.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1116.jpg
,,,,95.mp4,18,19,/content/gdrive/MyDrive/work2/frames/95/95@18-19@frame_1117.jpg
